Tools,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477022,1490.693,1,OK,83.9173786,-63.44649,149.2930805,6.201,-67.21,16.7,0.0890176,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477030,1490.718,1,OK,84.1799564,-63.4109753,148.8438212,7.088,-66.624,17.514,0.0730053,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477038,1490.743,1,OK,84.6730493,-63.4373417,148.149897,8.039,-66.289,18.119,0.0707913,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477046,1490.768,1,OK,84.9218653,-63.4025171,147.599654,9.129,-65.907,18.491,0.0624766,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477054,1490.793,1,OK,84.9747601,-63.4396838,147.3040722,10.154,-65.917,18.758,0.0645022,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477062,1490.818,1,OK,84.6194302,-63.5214381,147.6293492,10.836,-65.839,19.01,0.0568802,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477070,1490.843,1,OK,84.2509718,-63.6345232,147.9154204,11.52,-66.157,19.297,0.0555902,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477078,1490.868,1,OK,84.0200594,-63.8794281,147.7268597,12.477,-66.945,19.847,0.0487871,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477086,1490.893,1,OK,83.9522707,-64.0170102,147.4261894,13.413,-67.815,20.308,0.0415221,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477094,1490.918,1,OK,83.9085382,-64.0202558,147.2865344,14.154,-68.719,20.741,0.055867,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477102,1490.943,1,OK,83.739424,-64.1704791,147.3372458,14.89,-69.838,21.208,0.0660208,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477110,1490.968,1,OK,83.3154434,-64.4323517,147.4901761,15.53,-71.184,21.563,0.0691015,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477118,1490.993,1,OK,82.6112636,-64.7046849,147.9478335,16.012,-72.437,21.977,0.0373127,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477126,1491.018,1,OK,82.3668693,-64.5929784,147.7251687,16.867,-73.718,22.442,0.0378269,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477134,1491.043,1,OK,82.2498414,-64.5405195,147.5428082,17.534,-74.971,22.731,0.0459848,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477142,1491.068,1,OK,81.3279956,-64.7686419,148.2653453,17.954,-76.028,23.199,0.0274213,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477150,1491.093,1,OK,81.6264045,-64.7843341,147.7562577,18.565,-77.105,23.542,0.0471858,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477158,1491.118,1,OK,81.6736911,-64.9159331,147.4436989,19.299,-78.11,23.939,0.055576,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477166,1491.143,1,OK,81.5154577,-65.0417849,147.464922,19.779,-78.878,24.097,0.0511975,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477174,1491.168,1,OK,80.8008303,-65.127729,147.9803502,20.088,-79.461,24.291,0.0326335,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477182,1491.193,1,OK,80.2058044,-65.2656027,148.4071522,20.274,-80.195,24.346,0.028372,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477190,1491.218,1,OK,80.3203654,-65.2135592,148.3190058,20.509,-80.701,24.38,0.0432967,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477198,1491.243,1,OK,79.3258324,-65.4073457,149.2733104,20.552,-81.263,24.48,0.0244572,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477206,1491.268,1,OK,78.5127706,-65.5664421,149.7724872,20.68,-82.667,24.274,0.0311706,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477214,1491.293,1,OK,78.1226322,-65.5199101,149.643579,21.331,-83.797,24.532,0.0211556,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477222,1491.318,1,OK,78.3751881,-65.4046188,149.2367361,21.631,-84.982,24.684,0.042051,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477230,1491.343,1,OK,77.7567888,-65.4130087,149.7116331,21.648,-86.255,24.361,0.0290332,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477238,1491.368,1,OK,77.5385093,-65.3013986,149.6328947,21.903,-87.535,24.343,0.0483798,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477246,1491.393,1,OK,77.1582628,-65.6708408,149.5425397,22.339,-88.839,24.832,0.0236836,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477254,1491.418,1,OK,77.1174937,-66.1094836,149.0889711,23.044,-90.422,25.412,0.0142106,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477262,1491.443,1,OK,77.8970361,-66.1822712,147.6532968,24.146,-92.083,26.042,0.0126987,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477270,1491.468,1,OK,77.566707,-66.2888554,147.3516888,25.159,-93.786,26.241,0.0135459,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477278,1491.493,1,OK,77.0376518,-66.3897785,147.6343734,25.526,-95.143,26.23,0.0218152,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477286,1491.518,1,OK,76.5146575,-66.4452319,148.0746763,25.659,-96.218,26.294,0.0309991,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477294,1491.543,1,OK,76.6840809,-66.4270894,147.7304153,25.591,-97.424,26.234,0.0320664,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477302,1491.568,1,OK,76.8713514,-66.3424245,147.4362399,25.313,-98.123,26.18,0.0478752,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477310,1491.593,1,OK,77.3241768,-66.2191045,147.054621,24.831,-98.601,26.141,0.0815452,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477318,1491.618,1,OK,77.0634905,-66.385696,147.2908243,24.287,-99.303,25.827,0.0588037,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477326,1491.643,1,OK,77.2597114,-66.5079611,147.1074417,23.783,-100.146,25.251,0.0301695,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477334,1491.668,1,OK,77.1466453,-66.448955,147.0704507,23.678,-100.769,25.47,0.0779863,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477342,1491.693,1,OK,77.5701158,-66.5142792,146.5806222,23.6,-101.688,25.115,0.0650794,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477350,1491.718,1,OK,77.5760056,-66.5206491,146.6128524,23.279,-102.423,24.779,0.0663544,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477358,1491.743,1,OK,77.3924504,-66.6225952,146.7546808,22.405,-103.242,23.851,0.0389943,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477366,1491.768,1,OK,76.9992984,-66.167148,147.0115677,21.989,-103.638,24.027,0.0980913,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477374,1491.793,1,OK,76.6480381,-66.1610295,147.228969,21.356,-104.121,23.122,0.0587863,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477382,1491.818,1,OK,76.8445178,-65.8830596,147.0992619,20.833,-104.453,22.142,0.0715516,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477390,1491.843,1,OK,76.3198841,-65.5916228,147.4827842,20.765,-104.708,20.867,0.0724013,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477398,1491.868,1,OK,75.7640072,-65.3103795,147.7571855,21.043,-104.913,19.475,0.064718,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477406,1491.893,1,OK,75.7443623,-65.2380147,147.6870288,21.256,-104.974,18.585,0.0708727,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477414,1491.918,1,OK,75.7530594,-65.1226513,147.7070167,21.424,-104.958,17.802,0.091485,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477422,1491.943,1,OK,75.4663641,-64.9799232,147.945148,21.667,-105.012,16.679,0.0880595,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477430,1491.968,1,OK,75.5231697,-64.6410475,147.8512702,22.032,-104.983,15.609,0.1222659,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477438,1491.993,1,OK,75.5982039,-64.5742371,147.5860585,22.267,-104.957,14.786,0.1215045,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477446,1492.018,1,OK,75.9818844,-64.7292256,146.8448976,22.436,-105.079,14.036,0.0872221,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477454,1492.043,1,OK,76.6262423,-64.6256303,145.8228866,22.724,-105.044,13.665,0.1060773,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477462,1492.068,1,OK,76.9952571,-64.7304391,145.0067721,22.835,-105.271,12.887,0.0647915,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477470,1492.093,1,OK,77.2941355,-64.3225758,144.1925725,23.054,-105.356,12.33,0.0848255,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477478,1492.118,1,OK,78.04729,-64.0848611,142.8372051,23.14,-105.468,12.078,0.0908839,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477486,1492.143,1,OK,78.8916196,-63.7124042,141.3436469,23.185,-105.582,11.877,0.1122346,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477494,1492.168,1,OK,79.1429188,-63.4500097,140.2894681,23.139,-105.867,11.058,0.0655226,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477502,1492.193,1,OK,79.2304781,-63.0521641,139.5152748,23.207,-106.092,10.247,0.0566703,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477510,1492.218,1,OK,79.5868969,-62.371981,138.5369511,23.317,-106.279,9.574,0.0976633,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477518,1492.243,1,OK,79.4835099,-62.2402175,137.7119731,23.227,-106.641,8.633,0.0539816,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477526,1492.268,1,OK,79.9561935,-61.7825714,136.7535488,23.225,-106.748,8.146,0.0730384,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477534,1492.293,1,OK,80.065671,-61.289709,136.249699,23.265,-106.798,7.582,0.0936021,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477542,1492.318,1,OK,79.640174,-61.2156719,135.9122818,23.379,-106.988,6.472,0.0676085,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477550,1492.343,1,OK,79.3753065,-60.5602563,135.7805515,23.518,-106.995,5.43,0.0651819,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477558,1492.368,1,OK,78.8341274,-59.9868255,135.7453568,23.907,-106.975,3.691,0.0643128,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477566,1492.393,1,OK,78.5282929,-59.5974425,135.4581509,24.366,-106.952,1.89,0.1045785,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477574,1492.418,1,OK,78.683823,-59.4938562,134.777553,24.853,-106.705,0.996,0.1159477,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477582,1492.443,1,OK,78.8443134,-59.1577297,134.6362172,24.734,-106.701,0.733,0.0766554,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477590,1492.468,1,OK,78.8724497,-59.3575461,134.4126748,24.835,-106.696,0.473,0.1404404,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477598,1492.493,1,OK,78.8304068,-59.319781,134.5192217,24.809,-106.669,0.514,0.1298198,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477606,1492.518,1,OK,78.4565403,-58.9542138,135.1392846,24.633,-106.699,0.219,0.0413921,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477614,1492.543,1,OK,78.5410632,-59.0737078,134.8574295,24.781,-106.81,-0.112,0.1306931,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477622,1492.568,1,OK,78.6044054,-59.3134292,134.5785239,24.761,-106.706,-0.354,0.2477345,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477630,1492.593,1,OK,77.854907,-58.8570446,135.6386204,24.796,-106.738,0.138,0.1037747,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477638,1492.618,1,OK,77.9698014,-58.9361787,135.3115953,24.953,-106.668,-0.053,0.2042102,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477646,1492.643,1,OK,78.0167655,-57.7073131,136.1574843,23.794,-106.449,-1.735,0.0955216,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477654,1492.668,1,OK,77.969431,-58.7992336,135.1589919,24.949,-106.445,-0.647,0.3692689,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477662,1492.693,1,OK,78.0775461,-58.5425312,135.2709955,24.574,-106.399,-1.227,0.2817068,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477670,1492.718,1,OK,78.0694698,-56.7257713,136.4157668,22.773,-106.538,-4.554,0.2600415,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477678,1492.743,1,OK,76.5513626,-56.0505245,137.5590994,22.778,-107.072,-6.85,0.2769385,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477686,1492.768,1,OK,75.745472,-56.756475,137.0965087,24.26,-107.545,-8.185,0.097124,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477694,1492.793,1,OK,76.0167642,-57.452062,136.2489906,25.037,-107.754,-8.679,0.2549325,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477702,1492.818,1,OK,76.6752018,-56.6618104,136.2707614,24.125,-107.621,-9.552,0.0440155,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477742,1492.943,1,OK,77.030878,-56.0257237,137.9466736,20.632,-105.724,-13.236,0.1223964,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477750,1492.968,1,OK,77.0543924,-56.1749037,137.6602149,20.405,-105.475,-13.801,0.0663734,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477758,1492.993,1,OK,76.7286228,-56.0730143,137.863631,19.857,-105.353,-14.49,0.0560389,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477766,1493.018,1,OK,75.9763912,-55.1318671,139.5460455,18.386,-105.276,-14.936,0.1876357,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477774,1493.043,1,OK,76.0899334,-55.2758391,139.2290359,18.126,-105.049,-15.956,0.0984516,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477782,1493.068,1,OK,76.4826186,-55.2922041,138.8087836,18.042,-105.065,-16.196,0.0830337,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477790,1493.093,1,OK,76.4609465,-55.4214959,138.9100501,17.751,-105.089,-16.628,0.0564801,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477798,1493.118,1,OK,76.0080431,-55.1030418,140.0476036,16.551,-105.209,-16.769,0.0933652,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477806,1493.143,1,OK,75.3587385,-54.7275991,141.6713171,14.642,-105.062,-17.333,0.1350303,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477814,1493.168,1,OK,74.2048818,-54.7658018,142.926615,13.475,-104.37,-18.732,0.0539997,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477822,1493.193,1,OK,73.7807913,-54.37083,143.6889295,12.362,-104.279,-18.846,0.0736511,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477830,1493.218,1,OK,73.9709762,-54.1535237,143.5189344,11.767,-104.299,-19.063,0.0679355,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477838,1493.243,1,OK,72.8153569,-54.0997624,145.0634251,10.304,-103.937,-20.743,0.0817885,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477846,1493.268,1,OK,71.1653207,-53.2664171,148.5553072,7.108,-103.383,-21.524,0.0808147,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477854,1493.293,1,OK,70.8535825,-53.1520537,149.1668201,5.292,-103.183,-21.837,0.0648927,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477862,1493.318,1,OK,70.8376018,-52.8894121,149.0763889,4.855,-103.629,-21.806,0.0698206,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477870,1493.343,1,OK,70.8930611,-52.8220755,149.0339122,4.763,-103.533,-21.829,0.0554598,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477878,1493.368,1,OK,70.9628462,-52.8581338,149.3782474,4.485,-103.215,-21.708,0.0582288,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477886,1493.393,1,OK,70.8562127,-53.012963,149.8797224,3.97,-102.897,-21.557,0.0520158,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477894,1493.418,1,OK,70.4616432,-53.1854214,150.6876176,3.199,-102.641,-21.2,0.0402747,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477902,1493.443,1,OK,70.3942339,-53.2345227,151.1937138,2.185,-102.678,-20.935,0.0595409,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477910,1493.468,1,OK,70.6345844,-53.3432424,151.2811724,1.272,-102.623,-20.702,0.0717574,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477918,1493.493,1,OK,70.8934333,-53.5104196,151.8684032,-0.088,-101.858,-20.09,0.1003705,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477926,1493.518,1,OK,71.3496617,-53.866054,151.9208905,-1.317,-100.638,-19.91,0.0714573,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477934,1493.543,1,OK,71.7972758,-53.9989845,151.653102,-2.347,-99.972,-19.728,0.067708,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477942,1493.568,1,OK,72.0591559,-54.0333931,151.9811712,-3.869,-98.994,-19.699,0.069863,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477950,1493.593,1,OK,72.1029122,-54.0805392,152.5008259,-5.294,-97.906,-19.594,0.0686719,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477958,1493.618,1,OK,72.2154573,-54.1015634,152.5649276,-5.85,-97.07,-19.516,0.0509968,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477966,1493.643,1,OK,72.8017701,-54.1803712,152.2806156,-6.078,-96.318,-19.315,0.0738368,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477974,1493.668,1,OK,73.1703166,-54.4106989,152.6448447,-6.633,-94.841,-18.947,0.0668884,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477982,1493.693,1,OK,73.4517016,-54.6882812,153.0846372,-7.162,-93.717,-18.832,0.060251,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477990,1493.718,1,OK,73.5762748,-54.7714812,153.2305606,-7.212,-93.204,-18.817,0.059607,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477998,1493.743,1,OK,73.8000782,-54.9153052,153.2375228,-7.402,-92.615,-18.675,0.0709639,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478006,1493.768,1,OK,74.2447444,-55.0259347,153.1662597,-7.792,-91.619,-18.565,0.0645283,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478014,1493.793,1,OK,74.7041007,-55.0791063,152.641816,-8.086,-91.157,-18.602,0.0530984,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478022,1493.818,1,OK,74.6031793,-55.194586,153.081235,-9.215,-90.383,-18.703,0.0631493,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478030,1493.843,1,OK,74.3486873,-54.899431,154.652385,-11.545,-88.889,-19.251,0.0511808,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478038,1493.868,1,OK,74.6628381,-54.6667675,154.747802,-12.43,-87.888,-19.912,0.0604737,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478046,1493.893,1,OK,74.6800727,-54.5942691,154.5075064,-12.201,-87.021,-20.134,0.0478335,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478054,1493.918,1,OK,74.6603814,-54.5834703,154.7359717,-12.014,-86.042,-20.373,0.0683864,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478062,1493.943,1,OK,74.4819915,-54.6293428,155.1756612,-11.72,-84.753,-20.662,0.0394282,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478070,1493.968,1,OK,74.3409288,-54.6532712,155.7067633,-11.827,-84.107,-20.617,0.0658124,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478078,1493.993,1,OK,73.8160744,-54.6342195,156.3307679,-11.915,-83.72,-20.454,0.0545928,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478086,1494.018,1,OK,73.531606,-54.6028638,156.7943042,-11.972,-83.51,-20.513,0.0484054,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478094,1494.043,1,OK,73.7283413,-54.8971442,157.1668511,-12.347,-82.743,-19.975,0.0490228,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478102,1494.068,1,OK,74.3172081,-55.5141235,157.0866742,-12.536,-81.479,-18.999,0.0513734,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478110,1494.093,1,OK,74.7985528,-55.4959406,156.8259022,-12.672,-80.502,-18.807,0.0521595,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478118,1494.118,1,OK,74.864077,-55.2586922,156.8739774,-12.745,-79.684,-19.026,0.0559755,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478126,1494.143,1,OK,75.009554,-55.2139348,157.0643905,-13.154,-78.525,-18.437,0.0633164,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478134,1494.168,1,OK,75.2097147,-55.4807252,157.1188398,-13.255,-77.445,-17.888,0.0384079,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478142,1494.193,1,OK,75.0423347,-55.371826,157.6292041,-13.475,-76.742,-17.209,0.0639923,0
